ID,NAME,SLUG,COUNTRY,COUNTRY-SLUG,LAT,LON
40cd0g2w8rfr1v5EBZddXt,"Fyn / Enebaerodde, Denmark",fyn-enebaerodde-denmark,Denmark,denmark,55.5502,10.4959999999999
40d2AcQw6Bu8EnPsxfsKjs,"Mojacar, Spain",mojacar-spain,Spain,spain,37.1325,-1.8299
40FHMvS8BNr3nTh6w2CabN,"Borssele, Netherlands",borssele-netherlands,Netherlands,netherlands,51.4285,3.7149
40FOdQNraNY9nC8ukJJUGx,"Koh Samui / Lipa Noi, Thailand",koh-samui-lipa-noi-thailand,Thailand,thailand,9.5001,99.9338
40FT0MkFeZVfpMq11PygdZ,"Harrison Drive, England (UK)",harrison-drive-england-uk,England (UK),england-uk,53.4321,-3.0776
40huYkEMFwLBVcFoehJPDB,"Puvirnituq, Canada",puvirnituq-canada,Canada,canada,60.0424,-77.2524
40IQDbf8ZgaNJIUBfJG8cO,"Marina di Pisa, Italy",marina-di-pisa-italy,Italy,italy,43.6563,10.2809
40JTSBqRDOOdho2ykJYOxz,"Kloster, Denmark",kloster-denmark,Denmark,denmark,56.1058,8.1698
40Kz5G0LVTgsFKcd6iQ3gc,"Etang de Leucate / Teleski Nautique, France",etang-de-leucate-teleski-nautique-france,France,france,42.8371,3.0249
40LPFLq6J5dwhUTBQQ0EMk,"Marthas Vineyard / Sengekontacket Pond, Massachusetts (USA)",marthas-vineyard-sengekontacket-pond-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.4322,-70.5568
40miV0tyOM7kJUEpiSfhCJ,"Plage Olga, France",plage-olga-france,France,france,43.3927,4.8525
40mlGMZLrmMgqNNQUwPRrj,"Moorea / Haapiti, French Polynesia",moorea-haapiti-french-polynesia,French Polynesia,french-polynesia,-17.5731,-149.8785
40W4n9wXnOqpgm0e2oMEY8,"Ponta do Ouro, Mozambique",ponta-do-ouro-mozambique,Mozambique,mozambique,-26.8416,32.8883
40X3EXP07QC2tqSBUf9M4t,"Sibato Island, Philippines",sibato-island-philippines,Philippines,philippines,11.9815,121.562
40xvn3y2znpXDcu1yyatOc,"O Morro do Chapeu, Brazil",o-morro-do-chapeu-brazil,Brazil,brazil,-3.5134,-38.8828
40XyMWk195KVgr496fdatz,"Maragogi, Brazil",maragogi-brazil,Brazil,brazil,-9.004,-35.2128
40yXOEuvNoFacHT5sYC1lF,"Quilmes, Argentina",quilmes-argentina,Argentina,argentina,-34.7183,-58.2111
410VNHfMJ6otmG61K8u6UX,"Sao Vicente / Topim, Cape Verde",sao-vicente-topim-cape-verde,Cape Verde,cape-verde,16.8116,-24.8916
41OXErhRnvJhhDh593odA6,"Anderson Point, Washington (USA)",anderson-point-washington-usa,Washington (USA),washington-usa,47.4391,-122.5341
41PJhMsf2CMSPI74AkJNYy,"Mustang Island / Access Rd No 1A, Texas (USA)",mustang-island-access-rd-no-1a-texas-usa,Texas (USA),texas-usa,27.8028,-97.0771
41T7MKkh43R7axUralhkpC,"Ocracoke Island / Campground Oceanside, North Carolina (USA)",ocracoke-island-campground-oceanside-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.1239,-75.9206
41X0PJzlps7hEVbZ4Da4Zn,"San Andres Island / Haynes Cay and Acuario, Colombia",san-andres-island-haynes-cay-and-acuario-colombia,Colombia,colombia,12.5517,-81.6888
41ZY2CSVNYnMYSEctK8d8w,"Beg Leguer, France",beg-leguer-france,France,france,48.7451,-3.5496
41zz0aV3AIQfyuVyr7OGMp,"Nantucket Island / Coskata, Massachusetts (USA)",nantucket-island-coskata-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.3427,-70.0061
42bhWur1yTkn3ERtnZ0xNz,"Gran Canaria / La Estrella, Canary Islands",gran-canaria-la-estrella-canary-islands,Canary Islands,canary-islands,28.0108,-15.3795
42FJfyxunfgYoMpEJizHSu,"Deerfield Beach, Florida (USA)",deerfield-beach-florida-usa,Florida (USA),florida-usa,26.3081,-80.0759
42HOcc4laDZHgkQGPxqfwt,"Tucuns, Brazil",tucuns-brazil,Brazil,brazil,-22.7916,-41.9256
42I1OX8S9bEJ0MdNnxNX6j,"Del Monte Beach, California (USA)",del-monte-beach-california-usa,California (USA),california-usa,36.6121,-121.8581
42iM69rWUlfBUfpq6dHIrj,"Aber Wrac'h, France",aber-wrac-h-france,France,france,48.5983,-4.5639
42rvqUgPyvIxhUyHvFuD49,"Broad Haven, Wales (UK)",broad-haven-wales-uk,Wales (UK),wales-uk,51.7816,-5.1032
42vqR3C2DANYhqemCEQsai,"Sennen Cove, England (UK)",sennen-cove-england-uk,England (UK),england-uk,50.0803,-5.6954
42xUMsA9ctR5ZY7DsE2B9t,"Ventura Pier, California (USA)",ventura-pier-california-usa,California (USA),california-usa,34.275,-119.29
42xuO6UCNcFQR9wxnMIrpz,"Krapetz, Bulgaria",krapetz-bulgaria,Bulgaria,bulgaria,43.6627,28.5666
42z5UdsizuGMWYI7AjfSTi,"Vuurtoren, Netherlands",vuurtoren-netherlands,Netherlands,netherlands,51.8024,3.8559
434ejaWyGI3erkhaZHgYq6,"Umina, Australia",umina-australia,Australia,australia,-33.5236,151.3312
434zhXDbUtSCjXB0IGANlX,"Upolu / Waterfalls, Samoa",upolu-waterfalls-samoa,Samoa,samoa,-13.8619,-171.6734
4364JfE9PAVctWrUsPggS5,"Cheju-Do / Jungmun, South Korea",cheju-do-jungmun-south-korea,South Korea,south-korea,33.2451,126.4104
4373BrkPtGCa6xDkCrKHDL,"Long Island / Lido Beach Bayside, New York (USA)",long-island-lido-beach-bayside-new-york-usa,New York (USA),new-york-usa,40.595,-73.6092
438HEhEmzGMh36S71u7dl5,"Perran Sands, England (UK)",perran-sands-england-uk,England (UK),england-uk,50.3624,-5.1498
439NrM101qOjfbd3PBTrvI,"Mounu Island, Tonga",mounu-island-tonga,Tonga,tonga,-18.7509999999999,-174.0678
43b7JUHx52ku98Jtelac3d,"White Sands, Tanzania",white-sands-tanzania,Tanzania,tanzania,-6.6828,39.2243
43bkdxAwFKpPD1vVsmbWMz,"Fehmarn / Altenteil, Germany",fehmarn-altenteil-germany,Germany,germany,54.5301,11.0895
43cONWf561Cn0qMGEH1zvn,"Ile de Porquerolles / Le Langoustier, France",ile-de-porquerolles-le-langoustier-france,France,france,43.0006,6.1665
43dLmQpTtwk0fvSpAtWZjs,"Rhu Spit, Scotland (UK)",rhu-spit-scotland-uk,Scotland (UK),scotland-uk,56.0154,-4.7869
43hjGaLSX3ZoofMATXbmvp,"Suoi Nuoc, Vietnam",suoi-nuoc-vietnam,Vietnam,vietnam,10.9604,108.339
43HyPpaeNmT7xeylZCtvi4,"Columbia River / Kalama, Washington (USA)",columbia-river-kalama-washington-usa,Washington (USA),washington-usa,46.0,-122.8453
43Iw2QAqkxpTtChe88YCLv,"Baby Bay, Egypt",baby-bay-egypt,Egypt,egypt,28.4714,34.5069
43L7GWa7NLclifVtdGaCuY,"Henne Strand, Denmark",henne-strand-denmark,Denmark,denmark,55.7438,8.1732
43lVngzTnxsHdwkXv4ntO6,"Le Verdon-sur-Mer Ocean, France",le-verdon-sur-mer-ocean-france,France,france,45.5663,-1.0869
43pbrPxMEcPFZdg6osD5ZM,"Emerald Isle / Salter Path, North Carolina (USA)",emerald-isle-salter-path-north-carolina-usa,North Carolina (USA),north-carolina-usa,34.6846,-76.9092
43pZSn9PKZqd1dtTV34Ewk,"Borestrand, Norway",borestrand-norway,Norway,norway,58.8012,5.5481
43q84lyvIlL8ltqMUwlSBE,"Pine Harbour Point, New Zealand",pine-harbour-point-new-zealand,New Zealand,new-zealand,-36.89,174.9853
43QIrERIHT9N1alXyCMpls,"Dona Paula Beach, India",dona-paula-beach-india,India,india,15.4634,73.8031
43r5r8lQvb6MrK9KBfU3tl,"Sour North, Lebanon",sour-north-lebanon,Lebanon,lebanon,33.2845,35.2174
43r9tMLbm3l6Jx0zAisDKW,"Secret Spot, Dominican Republic",secret-spot-dominican-republic,Dominican Republic,dominican-republic,19.7698,-70.6195
43RhsWnzuL9bXKZNLzSt8B,"Schwielow See / Kitebeach, Germany",schwielow-see-kitebeach-germany,Germany,germany,52.3438,12.978
43XsdBYNHpW5rMcTthKZW9,"Maui / Honokowai Beach Park, Hawaii (USA)",maui-honokowai-beach-park-hawaii-usa,Hawaii (USA),hawaii-usa,20.9547,-156.6866
43Y3LNUa1U6t4SP6aMHAyb,"Barther Bodden / Michaelsdorf, Germany",barther-bodden-michaelsdorf-germany,Germany,germany,54.3706,12.5702
43yTjQrQKUGiPyeERQ7xff,"Pierre and Friends, Lebanon",pierre-and-friends-lebanon,Lebanon,lebanon,34.2122,35.6491
445KZt6pGyQuC5MIEqmffQ,"Brava Guaratuba, Brazil",brava-guaratuba-brazil,Brazil,brazil,-25.8922,-48.5615
446iHjUvOsGoD6Rd3BLZxg,"Bayview, Washington (USA)",bayview-washington-usa,Washington (USA),washington-usa,48.4878,-122.4813
448YbVuFPyGy5H6RY7ngmg,"Lac de Cazaux / Biscorrosse Ville, France",lac-de-cazaux-biscorrosse-ville-france,France,france,44.4344,-1.1665
449neKP94ar8LqFnHqCGdE,"Sylt / Hoernum, Germany",sylt-hoernum-germany,Germany,germany,54.758,8.28
44d2BJdbKvDRRMEFvvpDs0,"St. Peter-Ording, Germany",st-peter-ording-germany,Germany,germany,54.3276,8.5876
44E0p8ZlbDiVkHC0DVMIeF,"Lefkada Lagoon, Greece",lefkada-lagoon-greece,Greece,greece,38.8537,20.7361
44G4IZwzb4E1A8YDvtKvyh,"Wolderwijd / Strand Nulde, Netherlands",wolderwijd-strand-nulde-netherlands,Netherlands,netherlands,52.2665,5.5313
44QdukoRsqBsi8oNZSkvmB,"Le Verdon-sur-Mer, France",le-verdon-sur-mer-france,France,france,45.5474,-1.0535
44sSegzbuPVnT88drVr2ou,"Langebaan North Bay, South Africa",langebaan-north-bay-south-africa,South Africa,south-africa,-33.0821,18.032
44vqCTFk76f2QhsAqBeRJM,"Lighthouse, Mozambique",lighthouse-mozambique,Mozambique,mozambique,-12.9701,40.5859
44xrRz1yhdGeM7CHpKiga5,"Bodensee / Seebad Fischbach, Germany",bodensee-seebad-fischbach-germany,Germany,germany,47.6669,9.4098
44XTNAlTyD59mCXzJP6z8o,"Urville-Nacqueville, France",urville-nacqueville-france,France,france,49.6778,-1.7362
44ydJ8egg9nQEKTj2OJczF,"DiShui, China",dishui-china,China,china,30.90625,121.9395
44yDPAzd7cNcuwiwRbGMdF,"Old Town Valdez, Alaska (USA)",old-town-valdez-alaska-usa,Alaska (USA),alaska-usa,61.1069,-146.2648
44zeiCzsluBpBjMaXzZN10,"Ilha do Mosqueiro / Ponta de Murubira, Brazil",ilha-do-mosqueiro-ponta-de-murubira-brazil,Brazil,brazil,-1.1178,-48.4372
44ZjKoNhOmnTXdfOEudiey,"North Haven, Australia",north-haven-australia,Australia,australia,-34.7855,138.4807
457KMAzVq6eU0LfxhIB50N,"Argeles-sur-Mer, France",argeles-sur-mer-france,France,france,42.5748,3.0455
45AMNCs9mvtw7iHM4G82ne,"Lake Huron / Oscoda Beach Park, Michigan (USA)",lake-huron-oscoda-beach-park-michigan-usa,Michigan (USA),michigan-usa,44.4209,-83.3261
45ANWEV3IFyCjdp65V7duJ,"Kite Point, New Zealand",kite-point-new-zealand,New Zealand,new-zealand,-43.5475,172.7149
45kd7lgl82EMgwxDtOeRHt,"Riacho Doce, Brazil",riacho-doce-brazil,Brazil,brazil,-9.5701,-35.6514
45nddhD2O56FHOfLO70wHr,"Sethawadiya East, Sri Lanka",sethawadiya-east-sri-lanka,Sri Lanka,sri-lanka,8.238,79.7448
45ocVocyyZlvtWQiA2m3Z7,"Ruegen / Baabe, Germany",ruegen-baabe-germany,Germany,germany,54.3623,13.7164
45Spi6X2F0r3xuTLp1UQso,"Molino Viejo, Mexico",molino-viejo-mexico,Mexico,mexico,30.4605,-115.9388
45UCTZcGWStEyB9Gz0gFB6,"Corsica / San Pellegrino, France",corsica-san-pellegrino-france,France,france,42.4471,9.5415
460KbsPwDcLQWbUn1wirSP,"Skiatook Lake / Tall Chief Cove, Oklahoma (USA)",skiatook-lake-tall-chief-cove-oklahoma-usa,Oklahoma (USA),oklahoma-usa,36.3235,-96.1118
46BxlFVIigJSQd1KAFVhPJ,"Waddell Creek, California (USA)",waddell-creek-california-usa,California (USA),california-usa,37.0938,-122.2773
46c0UsvEGIMBZyfauojsqi,"Corsica / Vardiola, France",corsica-vardiola-france,France,france,41.6902,9.3864
46C7dKRym6Nm74G7siAJ9H,"Fyn / Spot X, Denmark",fyn-spot-x-denmark,Denmark,denmark,55.1823,9.9898
46e9ItLjup4jYuU4NQzWi,"Bouznika, Morocco",bouznika-morocco,Morocco,morocco,33.8191,-7.157
46HL6dSTyCn9lwftwCSZqA,"Corsica / Stagniola, France",corsica-stagniola-france,France,france,41.4216,9.1089
46LigbrvKGFzFCTtLgxOAH,"Imessouane, Morocco",imessouane-morocco,Morocco,morocco,30.8406,-9.8179
46meN94jSwf6yqivfqRusP,"Tuque Flats, Puerto Rico",tuque-flats-puerto-rico,Puerto Rico,puerto-rico,17.9524,-66.6765
46turIjw4Ap16hV7eCdmEr,"3rd Ave, California (USA)",3rd-ave-california-usa,California (USA),california-usa,37.5734,-122.2793
46WJ0jCEH7ljyFpzpAHD8T,"Atata Island, Tonga",atata-island-tonga,Tonga,tonga,-21.0574,-175.2579
46yzv19hPvYffqag1VfjmA,"Kuantan / Pantai Sepat, Malaysia",kuantan-pantai-sepat-malaysia,Malaysia,malaysia,3.6758,103.3497
46zI1WU3u9gSXdBGBjIoCb,"Mineral Creek Spit, Alaska (USA)",mineral-creek-spit-alaska-usa,Alaska (USA),alaska-usa,61.1297,-146.4082
471NcDZfVDOZReSrtLmKWV,"Mallorca / Palma Edificio Gesa, Spain",mallorca-palma-edificio-gesa-spain,Spain,spain,39.5619,2.6636
471T5sUwVLKpJA6Z7hWuXG,"Brevik, Sweden",brevik-sweden,Sweden,sweden,59.4545,18.3603
473zLPToXhPOHJ6Gzqzfpw,"Songjeong Beach, South Korea",songjeong-beach-south-korea,South Korea,south-korea,35.1788,129.1996
47aH8rJLjvYpIAqz2oE7mm,"Sumbawa / Lakey Peak, Indonesia",sumbawa-lakey-peak-indonesia,Indonesia,indonesia,-8.806,118.3825
47AoVim4n9dF7NsA5ESmSS,"Kamalin Park, Guam",kamalin-park-guam,Guam,guam,13.2659999999999,144.6678
47CjEdq7zICjVh7V4O9DV8,"Mar Chiquita, Argentina",mar-chiquita-argentina,Argentina,argentina,-37.7432,-57.4162
47EElitAUFLE5o9CgVNFMI,"Playa Coyote, Costa Rica",playa-coyote-costa-rica,Costa Rica,costa-rica,9.7769,-85.2662
47FGl1TmOjecdX4pbpSabm,"Vestbygd, Norway",vestbygd-norway,Norway,norway,58.101,6.5783
47fq9zuFR84UaKGhATyWQr,"Ilha de Luanda / East Beach, Angola",ilha-de-luanda-east-beach-angola,Angola,angola,-8.7984,13.2243
47jd0zVCi7nER9uHKJIMg3,"Playa de la Cantera, Canary Islands",playa-de-la-cantera-canary-islands,Canary Islands,canary-islands,29.2264,-13.4626
47l15jr52N2Mi2wEMqfHFd,"Rescue Beach, Barbados",rescue-beach-barbados,Barbados,barbados,13.0464,-59.5221
47OQVo7rObqi61NLkJrayb,"Lac Saint-Louis / Pointe-Claire, Canada",lac-saint-louis-pointe-claire-canada,Canada,canada,45.4268,-73.8263
47q4QC5KXsE9ASVdwZUu0p,"Cayo Coco / Playa Coco, Cuba",cayo-coco-playa-coco-cuba,Cuba,cuba,22.5267,-78.4599
47RDlAtC6TPK1fwgZ0EmJm,"Trawenagh Bay, Ireland",trawenagh-bay-ireland,Ireland,ireland,54.8941,-8.3398
47SD9I7CENgkCldgQuQBIU,"Ingaro / Bjoerkvik, Sweden",ingaro-bjoerkvik-sweden,Sweden,sweden,59.2205,18.5381
47SYhv6brAbKIm6f0X5ao2,"Dolls Point, Australia",dolls-point-australia,Australia,australia,-33.995,151.1482
47UXL37B2BzLxA2EZd1Xdz,"Isle of Skye / Claigan Coral Beach, Scotland (UK)",isle-of-skye-claigan-coral-beach-scotland-uk,Scotland (UK),scotland-uk,57.5008,-6.637
47wHx1VsJeLYNw0qmSQtiN,"Miramar, Argentina",miramar-argentina,Argentina,argentina,-38.2745,-57.8314
47ZB7dsYrIIk4D63k5t3DW,"Road's End, Oregon (USA)",road-s-end-oregon-usa,Oregon (USA),oregon-usa,45.0079,-124.0097
489kkRQO1U1lOzi7jqjVYy,"Saly, Senegal",saly-senegal,Senegal,senegal,14.4409,-17.0199
48AtOlZNRlpqoBsiHukZlz,"Utah Lake / South Sandy Beach (West), Utah (USA)",utah-lake-south-sandy-beach-west-utah-usa,Utah (USA),utah-usa,40.1669,-111.7498
48cKUcVW1t1qOCDdtEFNOR,"Chabahar, Iran",chabahar-iran,Iran,iran,25.3666,60.6088
48DYZu30UM7uKx0Q5KQmQW,"Silverstroomstrand, South Africa",silverstroomstrand-south-africa,South Africa,south-africa,-33.4357,18.2649
48FCqbcMdurA5tgGaCZ4gl,"Paiva, Brazil",paiva-brazil,Brazil,brazil,-8.2712,-34.9457
48HGZSNK8F2TGA621iZGpR,"Nicotera, Italy",nicotera-italy,Italy,italy,38.5436,15.9315
48mekB1KmVaJi35XkT1vkk,"Sylt / List Hafen, Germany",sylt-list-hafen-germany,Germany,germany,55.0222,8.4399
48VKA68nC0TX2TcC534n1S,"Le Linnes, France",le-linnes-france,France,france,47.6838,-3.2831
48vWo6vjBuh9WUTgEDxbeY,"Plage de l'Aber, France",plage-de-l-aber-france,France,france,48.2315,-4.438
48ycBfQOxCT6p0uD1qSb62,"Montauk Point Alamo, New York (USA)",montauk-point-alamo-new-york-usa,New York (USA),new-york-usa,41.0699,-71.858
494pGvnfYfgI3XpIIXC9eT,"Morro das Pedras, Brazil",morro-das-pedras-brazil,Brazil,brazil,-27.7069,-48.4978
49EcH9CgkxCv69eJSiCOZv,"Dorum, Germany",dorum-germany,Germany,germany,53.7351,8.5101
49eY8S8g9HCVAdnHxdLcjF,"Laguna Chascomus, Argentina",laguna-chascomus-argentina,Argentina,argentina,-35.5913,-58.0226
49goBAjhL7HIg33rTn0Xsl,"La Fleche, Canada",la-fleche-canada,Canada,canada,48.442,-70.9014
49HWOyEbgCVCO8AMAX4Rpo,"Buraquinho, Brazil",buraquinho-brazil,Brazil,brazil,-12.8808,-38.2809
49nCo3PmT8lyXWARLM6gVU,"Pagham, England (UK)",pagham-england-uk,England (UK),england-uk,50.7711,-0.7293
49o7PBd52YMpRiNZYkqUKW,"Sunset Beach, California (USA)",sunset-beach-california-usa,California (USA),california-usa,33.7178,-118.073
49PnPnpE0TvGOaVaBXKD8y,"Tuxpan, Mexico",tuxpan-mexico,Mexico,mexico,20.9744,-97.3078
49sB5tYJpoNcoyIa22E3RM,"Nantucket Island / Jetties, Massachusetts (USA)",nantucket-island-jetties-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.2971,-70.1044
49xJzD42wXKsYjcVp6gXrZ,"Etang de Thau / Maldormir, France",etang-de-thau-maldormir-france,France,france,43.3349,3.5478
4a3tmQqaEv2pZWOWGZRTWv,"St. Maarten / Wilderness, Netherlands Antilles",st-maarten-wilderness-netherlands-antilles,Netherlands Antilles,netherlands-antilles,18.1245,-63.0264
4a6EpKilZjK5aL4slAHx4a,"Lake St. Clair / Metro Beach Park, Michigan (USA)",lake-st-clair-metro-beach-park-michigan-usa,Michigan (USA),michigan-usa,42.5713,-82.8035
4A7zqyTRD6KAd1z6GY3OhU,"Foro, Italy",foro-italy,Italy,italy,42.396,14.3379
4aB7TOYgqOKldamj0qDP1x,"Cap Negret, Spain",cap-negret-spain,Spain,spain,38.6055,-0.04
4ABCS5WBPNtyjxwORiteuA,"Hot Springs Cove, Mexico",hot-springs-cove-mexico,Mexico,mexico,24.114,-109.997999999999
4AejQiknZ8EoK9RFKpdBwR,"Ballywalter, Ireland",ballywalter-ireland,Ireland,ireland,54.5392,-5.4836
4AgbAEa8dnYsn8dnggADty,"Los Alamos, Spain",los-alamos-spain,Spain,spain,36.6505,-4.4715
4AGdRwZeEtksfLF6rWtK5E,"Lake Simcoe / Walter Drive, Canada",lake-simcoe-walter-drive-canada,Canada,canada,44.2,-79.4802
4AhBL4JbgcthwGy8tNG2kQ,"Corsica / Figari, France",corsica-figari-france,France,france,41.4669,9.0712
4Ahdk5RB5mgPj1HSz0RbiW,"Nantucket Island / Madaket, Massachusetts (USA)",nantucket-island-madaket-massachusetts-usa,Massachusetts (USA),massachusetts-usa,41.2739,-70.2112
4AIAYmM7BWIuzslo1c8hzC,"Columbia River / Celilo Park, Oregon (USA)",columbia-river-celilo-park-oregon-usa,Oregon (USA),oregon-usa,45.6506,-120.9619
4ajMnkJVkKkDGMNLdXxxyv,"Zamboanguita Cockpit, Philippines",zamboanguita-cockpit-philippines,Philippines,philippines,9.0981,123.2034
4Ak1dAmjmgVteGfbJxZqbY,"Buesum, Germany",buesum-germany,Germany,germany,54.1338,8.8374
4ak5iDsha6eGKyeyakIrw,"Moledo Beach, Portugal",moledo-beach-portugal,Portugal,portugal,41.8523,-8.8668
4ALD7TTwn9MzzJafz5bWpb,"Lake Caliraya / Surf Kamp, Philippines",lake-caliraya-surf-kamp-philippines,Philippines,philippines,14.2882,121.5185
4ALMJC6XjYG0AaKI3uJACq,"Boundary Bay, Canada",boundary-bay-canada,Canada,canada,49.0086,-123.0366
4APU7H7WzzETT2tjPQ4KF7,"Costa del Sol, El Salvador",costa-del-sol-el-salvador,El Salvador,el-salvador,13.2931,-88.899
4apvZIVqzbhLqPD7wqun2P,"Rhode Island / Newport Fort, Rhode Island (USA)",rhode-island-newport-fort-rhode-island-usa,Rhode Island (USA),rhode-island-usa,41.4808,-71.3382
4Arh1OkRNSWzbuNJnKfmZt,"Pirita, Estonia",pirita-estonia,Estonia,estonia,59.47,24.8276
4asldmQaUf3oFzYVtGiQr2,"Paradise Village, Egypt",paradise-village-egypt,Egypt,egypt,29.4939,32.7344
4ATqTyQqjn44gfRtO6Jaow,"Genipabu, Brazil",genipabu-brazil,Brazil,brazil,-5.6804,-35.215
4auc3wHRo7H2P4Z9dD9nSq,"Ile de Re / Le Gros Jonc, France",ile-de-re-le-gros-jonc-france,France,france,46.1738,-1.385
4AuRBZVYnnpGh7kgAOMRSN,"Viti Levu / Suva Lacala Bay, Fiji Islands",viti-levu-suva-lacala-bay-fiji-islands,Fiji Islands,fiji-islands,-18.1503,178.4554
4avM6koduDVSKMUzR7aNdx,"Lucena, Brazil",lucena-brazil,Brazil,brazil,-6.8947,-34.8756
4AwkBMBDOmbs2Ol12pDXnH,"Cheju-Do / Jongdali, South Korea",cheju-do-jongdali-south-korea,South Korea,south-korea,33.484,126.9019
4AXaj7gnXtJ6sSS1JkKCB1,"Mazirbe, Latvia",mazirbe-latvia,Latvia,latvia,57.693,22.326
4AXBcIo5zVaJpmTk2LjBDS,"Kiryat Haim, Israel",kiryat-haim-israel,Israel,israel,32.9003,35.0806
4AXCJ7fXJfSubVh2MKogKI,"Giruliai, Lithuania",giruliai-lithuania,Lithuania,lithuania,55.769,21.0779
4Ay6O5VvUGsmYOVjpVGEAK,"Pendower Beach, England (UK)",pendower-beach-england-uk,England (UK),england-uk,50.2059,-4.9473
4AzCnpljw3VyLFL98eduMl,"Ile d'Oleron / La Bree, France",ile-d-oleron-la-bree-france,France,france,46.0168,-1.3469
4b2rzZOhsSugvjkEkUB267,"Noordwijk aan Zee, Netherlands",noordwijk-aan-zee-netherlands,Netherlands,netherlands,52.2356,4.4202
4b3eL2EEmquRZm9UP7N5IQ,"Phuket / Friendship Beach, Thailand",phuket-friendship-beach-thailand,Thailand,thailand,7.7985,98.337
4b4me3NZob1GG0XEgYFg1t,"Elizabeth Bay, Namibia",elizabeth-bay-namibia,Namibia,namibia,-26.9459999999999,15.2311
4bcnlxEDRxwiyNcypjXO8E,"Corsica / Malfalcu, France",corsica-malfalcu-france,France,france,42.7292,9.1378
4BcryrhdntLh6u9DGCFSCN,"Camaronera, Mexico",camaronera-mexico,Mexico,mexico,18.839,-95.8731
4BCSwVEko5zU5DIYCKKfvt,"L'Oued de Kaouki, Morocco",l-oued-de-kaouki-morocco,Morocco,morocco,31.3354,-9.7974
4Bej9xAn4y7SwtVjPaDbMm,"Sao Marcos, Brazil",sao-marcos-brazil,Brazil,brazil,-2.4872,-44.2829
4bEmC5k7USi4IWACdrlaG2,"Mykonos / Kalafatis, Greece",mykonos-kalafatis-greece,Greece,greece,37.4404,25.4206
4bgaf9qA5SpM6Q9iLhIoeQ,"Swartvlei, South Africa",swartvlei-south-africa,South Africa,south-africa,-34.0272,22.7747
4BHspOb6csLTiU3xLV2vp7,"Soloyvannet, Norway",soloyvannet-norway,Norway,norway,67.3239,14.5725
4BIv5MSp7p6nqsKMThm0iQ,"Mille Lacs / Isaty's Resort, Minnesota (USA)",mille-lacs-isaty-s-resort-minnesota-usa,Minnesota (USA),minnesota-usa,46.1356,-93.5804
4BjKXUUnwOyQ4DKQQN8nxc,"Trez-Bellec-Plage, France",trez-bellec-plage-france,France,france,48.215,-4.3744
4bKTlukfdN5JDHvrGHySrW,"Sardinia / Pula, Italy",sardinia-pula-italy,Italy,italy,38.9945,9.016
4BMaR9x2qhyGPyjO9FJ6IN,"Kho Pha Ngan / Ban Tai, Thailand",kho-pha-ngan-ban-tai-thailand,Thailand,thailand,9.6945,100.0283
4bmO24i99k0B2UpIeyrGpF,"Travemuende, Germany",travemuende-germany,Germany,germany,53.9629,10.8839
4BNLlH8LtSHvOpLGtlDeL4,"Lagoa do Mato, Brazil",lagoa-do-mato-brazil,Brazil,brazil,-3.1536,-39.4674
4bnxVqBWiKhWjcWkalTbCo,"Playa de Poniente, Spain",playa-de-poniente-spain,Spain,spain,43.5426,-5.6726
4BPYUMOJKSqtPJIJJvMaMw,"Paros / New Golden Beach, Greece",paros-new-golden-beach-greece,Greece,greece,37.0153,25.2501
4bq0KpIGdgUSU5gdWEsBVc,"Seca, Slovenia",seca-slovenia,Slovenia,slovenia,45.5006,13.5871
4bqjjql2OpdVbUAcXB9Cac,"Lake Kinneret / Bteha, Israel",lake-kinneret-bteha-israel,Israel,israel,32.8714,35.639
4bw8NNRF6dSY1Qu2r1uNrq,"Mecox Bay / The Yacht Club, New York (USA)",mecox-bay-the-yacht-club-new-york-usa,New York (USA),new-york-usa,40.9074,-72.3287
4bwKIpb7cNcJtHkFQxfl0,"Gokceada / Eshelek, Turkey",gokceada-eshelek-turkey,Turkey,turkey,40.1442,25.9768
4BYfNDvxmzpR6b2J7UbS7M,"Antigues Cape, Guadeloupe",antigues-cape-guadeloupe,Guadeloupe,guadeloupe,16.4378,-61.5409
4BZdVb05QGkHlInsW5HOa4,"Patos, Spain",patos-spain,Spain,spain,42.1546,-8.8254
4C0daH9WRipVXphAb7Jx6j,"Seaside 12th Ave, Oregon (USA)",seaside-12th-ave-oregon-usa,Oregon (USA),oregon-usa,46.0015,-123.9298
4C2apeOmdeR0LgydSgBDZR,"Molinos, Spain",molinos-spain,Spain,spain,43.0897,-9.1921
4c3M2nzpTahXC0VVA2gBfA,"Hatteras / South Beach, North Carolina (USA)",hatteras-south-beach-north-carolina-usa,North Carolina (USA),north-carolina-usa,35.2297,-75.5404
4C67wGxtFf75kisio9Ehi9,"Anomabo Beach, Ghana",anomabo-beach-ghana,Ghana,ghana,5.1714,-1.1281
4c7yLinewtdKXHypme5qDm,"Monte Gordo, Portugal",monte-gordo-portugal,Portugal,portugal,37.1767,-7.4415
4c82tQ58BlchUW1W6yUg5a,"Lake Ferry, New Zealand",lake-ferry-new-zealand,New Zealand,new-zealand,-41.3983,175.1448
